Release date,Product,Platform,Impact,Severity,Article,Download,Details
05/12/2020,Internet Explorer 11,Windows 8.1 for x64-based systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556846,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556846,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 8.1 for x64-based systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556798,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556798,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 8.1 for 32-bit systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556846,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556846,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 8.1 for 32-bit systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556798,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556798,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 7 for x64-based Systems Service Pack 1,Remote Code Execution,Critical,https://support.microsoft.com/help/4556836,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556836,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 7 for x64-based Systems Service Pack 1,Remote Code Execution,Critical,https://support.microsoft.com/help/4556798,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556798,CVE-2020-1062
05/12/2020,Windows Server 2012 R2 (Server Core installation),,Remote Code Execution,Critical,https://support.microsoft.com/help/4556846,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556846,CVE-2020-1136
05/12/2020,Windows Server 2012 R2 (Server Core installation),,Remote Code Execution,Critical,https://support.microsoft.com/help/4556853,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556853,CVE-2020-1136
05/12/2020,Windows Server 2012 R2,,Remote Code Execution,Critical,https://support.microsoft.com/help/4556846,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556846,CVE-2020-1136
05/12/2020,Windows Server 2012 R2,,Remote Code Execution,Critical,https://support.microsoft.com/help/4556853,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556853,CVE-2020-1136
05/12/2020,Windows RT 8.1,,Remote Code Execution,Critical,https://support.microsoft.com/help/4556846,,CVE-2020-1136
05/12/2020,Windows 8.1 for x64-based systems,,Remote Code Execution,Critical,https://support.microsoft.com/help/4556846,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556846,CVE-2020-1136
05/12/2020,Windows 8.1 for x64-based systems,,Remote Code Execution,Critical,https://support.microsoft.com/help/4556853,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556853,CVE-2020-1136
05/12/2020,Windows 8.1 for 32-bit systems,,Remote Code Execution,Critical,https://support.microsoft.com/help/4556846,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556846,CVE-2020-1136
05/12/2020,Windows 8.1 for 32-bit systems,,Remote Code Execution,Critical,https://support.microsoft.com/help/4556853,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556853,CVE-2020-1136
05/12/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1709 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556812,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556812,CVE-2020-1037
05/12/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1709 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556812,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556812,CVE-2020-1037
05/12/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1709 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556812,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556812,CVE-2020-1037
05/12/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1909 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556799,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556799,CVE-2020-1037
05/12/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1909 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556799,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556799,CVE-2020-1037
05/12/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1909 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556799,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556799,CVE-2020-1037
05/12/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1809 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4551853,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4551853,CVE-2020-1037
05/12/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1809 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4551853,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4551853,CVE-2020-1037
05/12/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1809 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4551853,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4551853,CVE-2020-1037
05/12/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1803 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556807,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556807,CVE-2020-1037
05/12/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1803 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556807,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556807,CVE-2020-1037
05/12/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1803 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556807,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556807,CVE-2020-1037
05/12/2020,Internet Explorer 11,Windows 10 Version 1607 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556813,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556813,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1607 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556813,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556813,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556826,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556826,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556826,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556826,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1903 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556799,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556799,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1903 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556799,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556799,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1903 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556799,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556799,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1709 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556812,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556812,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1709 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556812,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556812,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1709 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556812,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556812,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1909 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556799,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556799,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1909 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556799,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556799,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1909 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556799,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556799,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1809 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4551853,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4551853,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1809 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4551853,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4551853,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1809 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4551853,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4551853,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1803 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556807,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556807,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1803 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556807,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556807,CVE-2020-1062
05/12/2020,Internet Explorer 11,Windows 10 Version 1803 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556807,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556807,CVE-2020-1062
05/12/2020,Microsoft SharePoint Server 2019,,Remote Code Execution,Critical,https://support.microsoft.com/kb/4484332,https://www.microsoft.com/download/details.aspx?familyid=74d91329-15bb-4cfb-9040-5860a4e27805,CVE-2020-1102
05/12/2020,Microsoft SharePoint Enterprise Server 2016,,Remote Code Execution,Critical,https://support.microsoft.com/kb/4484336,https://www.microsoft.com/download/details.aspx?familyid=4943205b-b1fc-4faf-8a2f-3f35afdb3178,CVE-2020-1102
05/12/2020,Windows 10 Version 1803 for 32-bit Systems,,Remote Code Execution,Critical,https://support.microsoft.com/help/4556807,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556807,CVE-2020-1136
05/12/2020,Microsoft SharePoint Enterprise Server 2016,,Remote Code Execution,Critical,https://support.microsoft.com/kb/4484336,https://www.microsoft.com/download/details.aspx?familyid=4943205b-b1fc-4faf-8a2f-3f35afdb3178,CVE-2020-1023
05/12/2020,Internet Explorer 11,Windows RT 8.1,Remote Code Execution,Critical,https://support.microsoft.com/help/4556846,,CVE-2020-1064
05/12/2020,Internet Explorer 11,Windows 8.1 for x64-based systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556846,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556846,CVE-2020-1064
05/12/2020,Internet Explorer 11,Windows 8.1 for x64-based systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556798,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556798,CVE-2020-1064
05/12/2020,Internet Explorer 11,Windows 8.1 for 32-bit systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556846,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556846,CVE-2020-1064
05/12/2020,Internet Explorer 11,Windows 8.1 for 32-bit systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556798,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556798,CVE-2020-1064
05/12/2020,Internet Explorer 11,Windows 7 for x64-based Systems Service Pack 1,Remote Code Execution,Critical,https://support.microsoft.com/help/4556836,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556836,CVE-2020-1064
05/12/2020,Internet Explorer 11,Windows 7 for x64-based Systems Service Pack 1,Remote Code Execution,Critical,https://support.microsoft.com/help/4556798,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556798,CVE-2020-1064
05/12/2020,Internet Explorer 11,Windows 7 for 32-bit Systems Service Pack 1,Remote Code Execution,Critical,https://support.microsoft.com/help/4556836,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556836,CVE-2020-1064
05/12/2020,Internet Explorer 11,Windows 7 for 32-bit Systems Service Pack 1,Remote Code Execution,Critical,https://support.microsoft.com/help/4556798,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556798,CVE-2020-1064
05/12/2020,Internet Explorer 11,Windows 10 Version 1607 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556813,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556813,CVE-2020-1064
05/12/2020,Internet Explorer 11,Windows 10 Version 1607 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556813,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556813,CVE-2020-1064
05/12/2020,Internet Explorer 11,Windows 10 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4556826,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556826,CVE-2020-1064
05/12/2020,ChakraCore,,Remote Code Execution,Critical,https://github.com/Microsoft/ChakraCore/wiki/Roadmap#v11119,https://github.com/Microsoft/ChakraCore/releases/tag/v1.11.19,CVE-2020-1037
05/12/2020,Microsoft SharePoint Foundation 2013 Service Pack 1,,Remote Code Execution,Critical,https://support.microsoft.com/kb/4484364,https://www.microsoft.com/download/details.aspx?familyid=2a44537d-f219-46f5-9c20-c5455b5ed61c,CVE-2020-1023
05/12/2020,Microsoft SharePoint Server 2019,,Remote Code Execution,Critical,https://support.microsoft.com/kb/4484332,https://www.microsoft.com/download/details.aspx?familyid=74d91329-15bb-4cfb-9040-5860a4e27805,CVE-2020-1023
05/12/2020,Microsoft SharePoint Foundation 2013 Service Pack 1,,Remote Code Execution,Critical,https://support.microsoft.com/kb/4484364,https://www.microsoft.com/download/details.aspx?familyid=2a44537d-f219-46f5-9c20-c5455b5ed61c,CVE-2020-1069
05/12/2020,Microsoft SharePoint Server 2019,,Remote Code Execution,Critical,https://support.microsoft.com/kb/4484332,https://www.microsoft.com/download/details.aspx?familyid=74d91329-15bb-4cfb-9040-5860a4e27805,CVE-2020-1069
05/12/2020,Microsoft SharePoint Enterprise Server 2016,,Remote Code Execution,Critical,https://support.microsoft.com/kb/4484336,https://www.microsoft.com/download/details.aspx?familyid=4943205b-b1fc-4faf-8a2f-3f35afdb3178,CVE-2020-1069
05/12/2020,ChakraCore,,Remote Code Execution,Critical,https://github.com/Microsoft/ChakraCore/wiki/Roadmap#v11119,https://github.com/Microsoft/ChakraCore/releases/tag/v1.11.19,CVE-2020-1065
05/12/2020,Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Critical,https://support.microsoft.com/help/4551853,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4551853,CVE-2020-1126
05/12/2020,Windows 10 Version 1809 for 32-bit Systems,,Remote Code Execution,Critical,https://support.microsoft.com/help/4551853,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4551853,CVE-2020-1126
05/12/2020,Windows 10 Version 1803 for ARM64-based Systems,,Remote Code Execution,Critical,https://support.microsoft.com/help/4556807,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556807,CVE-2020-1126
05/12/2020,"Windows Server, version 1803  (Server Core Installation)",,Remote Code Execution,Critical,https://support.microsoft.com/help/4556807,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4556807,CVE-2020-1126
